indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,Borough,5,8.23,Staten Island,ppb,Summer 2018,,2018-06-01T00:00:00.000,602700
375,Nitrogen dioxide (NO2),Mean,Borough,5,14.18,Staten Island,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,211394
375,Nitrogen dioxide (NO2),Mean,Borough,5,18.72,Staten Island,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549759
375,Nitrogen dioxide (NO2),Mean,Borough,5,17.93,Staten Island,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,179287
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,304,18.40,Upper West Side,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130952
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,404,18.30,Bayside - Little Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130962
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,104,28.40,Pelham - Throgs Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130934
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,204,32.80,East New York,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130941
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,211,37.80,Williamsburg - Bushwick,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130948
365,Fine particles (PM 2.5),Mean,CD,107,12.46,Upper West Side (CD7),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169403
365,Fine particles (PM 2.5),Mean,CD,107,10.35,Upper West Side (CD7),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170406
365,Fine particles (PM 2.5),Mean,CD,107,14.34,Upper West Side (CD7),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168518
365,Fine particles (PM 2.5),Mean,CD,107,12.13,Upper West Side (CD7),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169285
365,Fine particles (PM 2.5),Mean,CD,107,11.20,Upper West Side (CD7),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168459
365,Fine particles (PM 2.5),Mean,CD,107,10.42,Upper West Side (CD7),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214114
365,Fine particles (PM 2.5),Mean,CD,107,10.80,Upper West Side (CD7),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168577
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,211,31.60,Williamsburg - Bushwick,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130900
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,104,24.40,Pelham - Throgs Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130886
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,304,15.30,Upper West Side,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130904
375,Nitrogen dioxide (NO2),Mean,Borough,5,12.03,Staten Island,ppb,Summer 2010,,2010-06-01T00:00:00.000,179352
375,Nitrogen dioxide (NO2),Mean,Borough,5,9.17,Staten Island,ppb,Summer 2016,,2016-06-01T00:00:00.000,412425
375,Nitrogen dioxide (NO2),Mean,Borough,5,18.07,Staten Island,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412424
375,Nitrogen dioxide (NO2),Mean,Borough,5,18.72,Staten Island,ppb,Winter 2020-21,,2020-12-01T00:00:00.000,740890
365,Fine particles (PM 2.5),Mean,CD,107,7.38,Upper West Side (CD7),mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649912
365,Fine particles (PM 2.5),Mean,CD,107,9.22,Upper West Side (CD7),mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605914
375,Nitrogen dioxide (NO2),Mean,UHF42,104,14.25,Pelham - Throgs Neck,ppb,Summer 2016,,2016-06-01T00:00:00.000,412437
375,Nitrogen dioxide (NO2),Mean,UHF42,104,22.02,Pelham - Throgs Neck,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412436
375,Nitrogen dioxide (NO2),Mean,UHF42,104,17.17,Pelham - Throgs Neck,ppb,Summer 2011,,2011-06-01T00:00:00.000,175966
375,Nitrogen dioxide (NO2),Mean,UHF42,104,17.88,Pelham - Throgs Neck,ppb,Summer 2010,,2010-06-01T00:00:00.000,175924
375,Nitrogen dioxide (NO2),Mean,Borough,5,14.54,Staten Island,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,179437
375,Nitrogen dioxide (NO2),Mean,UHF42,104,19.94,Pelham - Throgs Neck,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176638
375,Nitrogen dioxide (NO2),Mean,Borough,5,21.79,Staten Island,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211364
375,Nitrogen dioxide (NO2),Mean,UHF42,204,27.88,East New York,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212300
365,Fine particles (PM 2.5),Mean,CD,407,11.51,Flushing and Whitestone (CD7),mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,213802
365,Fine particles (PM 2.5),Mean,CD,407,12.79,Flushing and Whitestone (CD7),mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,168442
365,Fine particles (PM 2.5),Mean,CD,207,6.78,Kingsbridge Heights and Bedford (CD7),mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649948
365,Fine particles (PM 2.5),Mean,CD,207,8.39,Kingsbridge Heights and Bedford (CD7),mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605950
365,Fine particles (PM 2.5),Mean,CD,207,12.83,Kingsbridge Heights and Bedford (CD7),mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,213772
365,Fine particles (PM 2.5),Mean,CD,207,14.97,Kingsbridge Heights and Bedford (CD7),mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,168412
365,Fine particles (PM 2.5),Mean,CD,307,7.37,Sunset Park (CD7),mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649984
365,Fine particles (PM 2.5),Mean,CD,307,12.62,Sunset Park (CD7),mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,213784
365,Fine particles (PM 2.5),Mean,CD,307,13.65,Sunset Park (CD7),mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,168424
365,Fine particles (PM 2.5),Mean,CD,314,6.20,Flatbush and Midwood (CD14),mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,650005
365,Fine particles (PM 2.5),Mean,CD,314,8.32,Flatbush and Midwood (CD14),mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,606007
375,Nitrogen dioxide (NO2),Mean,CD,107,25.25,Upper West Side (CD7),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643569
375,Nitrogen dioxide (NO2),Mean,CD,207,17.86,Kingsbridge Heights and Bedford (CD7),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667627
375,Nitrogen dioxide (NO2),Mean,CD,207,20.99,Kingsbridge Heights and Bedford (CD7),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643605
375,Nitrogen dioxide (NO2),Mean,CD,207,20.94,Kingsbridge Heights and Bedford (CD7),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336775
375,Nitrogen dioxide (NO2),Mean,UHF42,204,30.02,East New York,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,175259
365,Fine particles (PM 2.5),Mean,CD,314,12.75,Flatbush and Midwood (CD14),mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,168431
375,Nitrogen dioxide (NO2),Mean,UHF42,204,15.81,East New York,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643348
375,Nitrogen dioxide (NO2),Mean,UHF42,204,24.54,East New York,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602734
375,Nitrogen dioxide (NO2),Mean,CD,107,22.71,Upper West Side (CD7),ppb,Summer 2013,,2013-06-01T00:00:00.000,166866
375,Nitrogen dioxide (NO2),Mean,CD,107,23.15,Upper West Side (CD7),ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412678
375,Nitrogen dioxide (NO2),Mean,CD,107,22.19,Upper West Side (CD7),ppb,Annual Average 2018,,2018-01-01T00:00:00.000,602951
375,Nitrogen dioxide (NO2),Mean,CD,107,19.77,Upper West Side (CD7),ppb,Summer 2015,,2015-06-01T00:00:00.000,336740
375,Nitrogen dioxide (NO2),Mean,CD,107,28.62,Upper West Side (CD7),ppb,Annual Average 2010,,2009-12-01T00:00:00.000,167574
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),UHF42,104,44.60,Pelham - Throgs Neck,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628488
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),UHF42,104,58.78,Pelham - Throgs Neck,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518939
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),Borough,5,26.15,Staten Island,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518935
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),Borough,5,5.90,Staten Island,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518647
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),Borough,5,3.70,Staten Island,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629012
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,304,1.50,Upper West Side,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629034
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,304,3.10,Upper West Side,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518669
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,104,7.00,Pelham - Throgs Neck,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629016
386,Ozone (O3),Mean,CD,107,25.57,Upper West Side (CD7),ppb,Summer 2019,,2019-06-01T00:00:00.000,651005
386,Ozone (O3),Mean,CD,107,28.13,Upper West Side (CD7),ppb,Summer 2015,,2015-06-01T00:00:00.000,338255
375,Nitrogen dioxide (NO2),Mean,CD,107,27.07,Upper West Side (CD7),ppb,Annual Average 2012,,2011-12-01T00:00:00.000,167692
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,204,5.00,East New York,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629023
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,204,11.70,East New York,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518658
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),Borough,5,28.10,Staten Island,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131410
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),UHF42,104,57.50,Pelham - Throgs Neck,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131366
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,304,2.80,Upper West Side,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151596
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,304,3.20,Upper West Side,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131336
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,104,10.20,Pelham - Throgs Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131318
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,204,12.10,East New York,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131325
375,Nitrogen dioxide (NO2),Mean,CD,107,20.82,Upper West Side (CD7),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643567
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),Borough,5,28.40,Staten Island,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131314
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,304,24.30,Upper West Side,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131288
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,404,7.50,Bayside - Little Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131298
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,104,64.80,Pelham - Throgs Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131270
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,204,86.40,East New York,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131277
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,211,98.30,Williamsburg - Bushwick,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131284
375,Nitrogen dioxide (NO2),Mean,CD,207,24.09,Kingsbridge Heights and Bedford (CD7),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602989
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,504,23.60,South Beach - Tottenville,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,131068
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,504,5.40,South Beach - Tottenville,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,131164
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,404,23.40,Bayside - Little Neck,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,131058
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,104,28.00,Pelham - Throgs Neck,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,131126
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,104,162.50,Pelham - Throgs Neck,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130790
375,Nitrogen dioxide (NO2),Mean,CD,107,26.48,Upper West Side (CD7),ppb,Annual Average 2013,,2012-12-01T00:00:00.000,167751
386,Ozone (O3),Mean,CD,107,21.38,Upper West Side (CD7),ppb,Summer 2009,,2009-06-01T00:00:00.000,216314
386,Ozone (O3),Mean,CD,314,25.58,Flatbush and Midwood (CD14),ppb,Summer 2009,,2009-06-01T00:00:00.000,216500
375,Nitrogen dioxide (NO2),Mean,CD,207,31.46,Kingsbridge Heights and Bedford (CD7),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165757
375,Nitrogen dioxide (NO2),Mean,CD,307,18.52,Sunset Park (CD7),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643639
375,Nitrogen dioxide (NO2),Mean,CD,307,27.81,Sunset Park (CD7),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213253
375,Nitrogen dioxide (NO2),Mean,CD,307,30.46,Sunset Park (CD7),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165769
375,Nitrogen dioxide (NO2),Mean,CD,314,15.80,Flatbush and Midwood (CD14),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643660
375,Nitrogen dioxide (NO2),Mean,CD,314,27.80,Flatbush and Midwood (CD14),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213260
375,Nitrogen dioxide (NO2),Mean,CD,314,29.50,Flatbush and Midwood (CD14),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165776
645,Annual vehicle miles travelled (trucks),million miles,UHF42,204,0.80,East New York,per km2,2016,,2016-01-01T00:00:00.000,325101
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,211,4.00,Williamsburg - Bushwick,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,130996
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,304,4.20,Upper West Side,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,131000
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,404,4.80,Bayside - Little Neck,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,131010
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,104,4.40,Pelham - Throgs Neck,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,130982
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,204,3.50,East New York,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,130989
375,Nitrogen dioxide (NO2),Mean,CD,407,26.93,Flushing and Whitestone (CD7),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213271
375,Nitrogen dioxide (NO2),Mean,CD,107,26.43,Upper West Side (CD7),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412676
386,Ozone (O3),Mean,CD,107,27.90,Upper West Side (CD7),ppb,Summer 2011,,2011-06-01T00:00:00.000,216316
386,Ozone (O3),Mean,CD,107,28.70,Upper West Side (CD7),ppb,Summer 2010,,2010-06-01T00:00:00.000,216315
375,Nitrogen dioxide (NO2),Mean,CD,414,9.94,Rockaway and Broad Channel (CD14),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643714
375,Nitrogen dioxide (NO2),Mean,CD,407,27.66,Flushing and Whitestone (CD7),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165787
375,Nitrogen dioxide (NO2),Mean,CD,407,16.27,Flushing and Whitestone (CD7),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643693
365,Fine particles (PM 2.5),Mean,UHF42,304,14.69,Upper West Side,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,177160
365,Fine particles (PM 2.5),Mean,UHF42,211,15.14,Williamsburg - Bushwick,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,177156
365,Fine particles (PM 2.5),Mean,UHF42,404,10.87,Bayside - Little Neck,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,212699
365,Fine particles (PM 2.5),Mean,UHF42,404,6.21,Bayside - Little Neck,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649756
365,Fine particles (PM 2.5),Mean,UHF42,404,12.16,Bayside - Little Neck,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,177170
365,Fine particles (PM 2.5),Mean,UHF42,504,7.57,South Beach - Tottenville,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605788
365,Fine particles (PM 2.5),Mean,UHF42,504,5.81,South Beach - Tottenville,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649786
375,Nitrogen dioxide (NO2),Mean,CD,414,14.31,Rockaway and Broad Channel (CD14),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,603100
375,Nitrogen dioxide (NO2),Mean,UHF42,104,25.91,Pelham - Throgs Neck,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549771
375,Nitrogen dioxide (NO2),Mean,UHF42,104,14.14,Pelham - Throgs Neck,ppb,Summer 2017,,2017-06-01T00:00:00.000,549769
375,Nitrogen dioxide (NO2),Mean,UHF42,104,19.26,Pelham - Throgs Neck,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,212545
375,Nitrogen dioxide (NO2),Mean,UHF42,104,23.85,Pelham - Throgs Neck,ppb,Winter 2009-10,,2009-12-01T00:00:00.000,175294
375,Nitrogen dioxide (NO2),Mean,UHF42,104,22.44,Pelham - Throgs Neck,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,175378
386,Ozone (O3),Mean,Borough,5,29.81,Staten Island,ppb,Summer 2018,,2018-06-01T00:00:00.000,605229
375,Nitrogen dioxide (NO2),Mean,Borough,5,13.37,Staten Island,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549758
375,Nitrogen dioxide (NO2),Mean,Borough,5,12.84,Staten Island,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740892
375,Nitrogen dioxide (NO2),Mean,Borough,5,19.75,Staten Island,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336489
375,Nitrogen dioxide (NO2),Mean,Borough,5,13.80,Staten Island,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,179442
375,Nitrogen dioxide (NO2),Mean,Borough,5,13.19,Staten Island,ppb,Summer 2009,,2009-06-01T00:00:00.000,179347
375,Nitrogen dioxide (NO2),Mean,Borough,5,23.08,Staten Island,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,179282
375,Nitrogen dioxide (NO2),Mean,UHF42,104,16.01,Pelham - Throgs Neck,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740904
375,Nitrogen dioxide (NO2),Mean,UHF42,104,18.72,Pelham - Throgs Neck,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549770
375,Nitrogen dioxide (NO2),Mean,UHF42,104,23.70,Pelham - Throgs Neck,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336501
375,Nitrogen dioxide (NO2),Mean,UHF42,104,27.63,Pelham - Throgs Neck,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,175336
375,Nitrogen dioxide (NO2),Mean,UHF42,104,18.58,Pelham - Throgs Neck,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176680
375,Nitrogen dioxide (NO2),Mean,UHF42,104,19.03,Pelham - Throgs Neck,ppb,Summer 2009,,2009-06-01T00:00:00.000,175882
375,Nitrogen dioxide (NO2),Mean,UHF42,304,27.31,Upper West Side,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602767
375,Nitrogen dioxide (NO2),Mean,UHF42,304,30.99,Upper West Side,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212311
375,Nitrogen dioxide (NO2),Mean,UHF42,211,29.79,Williamsburg - Bushwick,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212307
375,Nitrogen dioxide (NO2),Mean,UHF42,211,32.79,Williamsburg - Bushwick,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,175266
375,Nitrogen dioxide (NO2),Mean,UHF42,504,19.31,South Beach - Tottenville,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,175290
375,Nitrogen dioxide (NO2),Mean,UHF42,404,14.17,Bayside - Little Neck,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643411
375,Nitrogen dioxide (NO2),Mean,UHF42,404,25.08,Bayside - Little Neck,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212321
375,Nitrogen dioxide (NO2),Mean,UHF42,404,25.34,Bayside - Little Neck,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,175280
375,Nitrogen dioxide (NO2),Mean,UHF42,504,17.21,South Beach - Tottenville,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602827
375,Nitrogen dioxide (NO2),Mean,UHF42,504,20.59,South Beach - Tottenville,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212331
375,Nitrogen dioxide (NO2),Mean,UHF42,204,23.34,East New York,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412457
386,Ozone (O3),Mean,Borough,5,35.11,Staten Island,ppb,Summer 2016,,2016-06-01T00:00:00.000,411993
386,Ozone (O3),Mean,UHF42,204,34.26,East New York,ppb,Summer 2016,,2016-06-01T00:00:00.000,412004
386,Ozone (O3),Mean,Borough,5,34.16,Staten Island,ppb,Summer 2011,,2011-06-01T00:00:00.000,219991
386,Ozone (O3),Mean,Borough,5,35.17,Staten Island,ppb,Summer 2010,,2010-06-01T00:00:00.000,219990
386,Ozone (O3),Mean,UHF42,104,33.63,Pelham - Throgs Neck,ppb,Summer 2016,,2016-06-01T00:00:00.000,411997
386,Ozone (O3),Mean,UHF42,104,34.24,Pelham - Throgs Neck,ppb,Summer 2011,,2011-06-01T00:00:00.000,222421
386,Ozone (O3),Mean,UHF42,204,33.50,East New York,ppb,Summer 2011,,2011-06-01T00:00:00.000,222463
375,Nitrogen dioxide (NO2),Mean,UHF42,504,10.23,South Beach - Tottenville,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643441
375,Nitrogen dioxide (NO2),Mean,UHF42,404,21.85,Bayside - Little Neck,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602797
386,Ozone (O3),Mean,UHF42,104,31.41,Pelham - Throgs Neck,ppb,Summer 2015,,2015-06-01T00:00:00.000,338175
